ConsensusID,Timestamp,Product,FinalAction,FinalUrgency,FinalQuantity,ConsensusConfidence,AgentVotes,CombinedReasoning,CombinedLIMEEvidence,TotalAgents,AgreementLevel
CONS-20251125203430,2025-11-25T20:34:30.643285,Pepsi (2L),REORDER,CRITICAL,2024,0.5684929886344511,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 0.7 days until stockout! | QuantityAgent: 📊 Optimal: 2736 units (EOQ: 1824, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1968 units (Est. savings: $298.83)",UrgencyAgent: N/A | QuantityAgent: N/A | CostAgent: N/A,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Curd (500g),REORDER,HIGH,911,0.37894738002026446,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 6.6 days supply | QuantityAgent: 📊 Optimal: 1632 units (EOQ: 1255, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 672 units (Est. savings: $1418.87)",UrgencyAgent: StockPercentage: -1.41; CurrentStock: -1.23 | QuantityAgent: StockPercentage: -1.34; CurrentStock: -1.20 | CostAgent: StockPercentage: -1.42; CurrentStock: -1.34,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Cheese (200g),REORDER,MEDIUM,566,0.3822775426563978,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 8.0 days supply | QuantityAgent: 📊 Optimal: 1104 units (EOQ: 996, Urgency: MEDIUM) | CostAgent: 💵 Cost-optimized: 324 units (Est. savings: $1084.94)",UrgencyAgent: StockPercentage: -1.34; CurrentStock: -1.32 | QuantityAgent: StockPercentage: -1.35; CurrentStock: -1.33 | CostAgent: StockPercentage: -1.40; CurrentStock: -1.22,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Facewash (100ml),REORDER,HIGH,848,0.3827304820635831,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 6.1 days supply | QuantityAgent: 📊 Optimal: 1548 units (EOQ: 1183, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 612 units (Est. savings: $1168.86)",UrgencyAgent: StockPercentage: -1.50; CurrentStock: -1.19 | QuantityAgent: StockPercentage: -1.33; CurrentStock: -1.33 | CostAgent: StockPercentage: -1.26; CurrentStock: -1.24,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Lays Chips,REORDER,HIGH,1098,0.3602526634707537,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 7.0 days supply | QuantityAgent: 📊 Optimal: 1860 units (EOQ: 1429, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 876 units (Est. savings: $1948.74)",UrgencyAgent: StockPercentage: -1.43; CurrentStock: -0.55 | QuantityAgent: StockPercentage: -1.40; CurrentStock: -0.60 | CostAgent: StockPercentage: -1.42; CurrentStock: -0.43,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Milk (1L),REORDER,MEDIUM,749,0.3229600329046683,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 8.7 days supply | QuantityAgent: 📊 Optimal: 1356 units (EOQ: 1226, Urgency: MEDIUM) | CostAgent: 💵 Cost-optimized: 480 units (Est. savings: $1797.81)",UrgencyAgent: StockPercentage: -1.44; CurrentStock: +0.76 | QuantityAgent: StockPercentage: -1.28; CurrentStock: +0.74 | CostAgent: StockPercentage: -1.45; CurrentStock: +0.65,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Butter (100g),REORDER,HIGH,925,0.3853467606216087,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 6.1 days supply | QuantityAgent: 📊 Optimal: 1644 units (EOQ: 1261, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 696 units (Est. savings: $1319.08)",UrgencyAgent: CurrentStock: -1.37; StockPercentage: -1.36 | QuantityAgent: StockPercentage: -1.44; CurrentStock: -1.31 | CostAgent: StockPercentage: -1.40; CurrentStock: -1.29,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Toothpaste (150g),REORDER,HIGH,1172,0.3602526634707537,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 7.0 days supply | QuantityAgent: 📊 Optimal: 1944 units (EOQ: 1494, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 960 units (Est. savings: $2129.69)",UrgencyAgent: StockPercentage: -1.34; AvgDailySales: -1.26 | QuantityAgent: StockPercentage: -1.30; AvgDailySales: -1.24 | CostAgent: StockPercentage: -1.29; AvgDailySales: -1.25,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Biscuits,REORDER,MEDIUM,785,0.3455738943934807,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 7.3 days supply | QuantityAgent: 📊 Optimal: 1392 units (EOQ: 1261, Urgency: MEDIUM) | CostAgent: 💵 Cost-optimized: 528 units (Est. savings: $1598.10)",UrgencyAgent: StockPercentage: -1.47; CurrentStock: -0.58 | QuantityAgent: StockPercentage: -1.33; CurrentStock: -0.55 | CostAgent: StockPercentage: -1.34; CurrentStock: -0.65,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Cooking Oil (1L),REORDER,HIGH,946,0.37894738002026446,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 6.6 days supply | QuantityAgent: 📊 Optimal: 1680 units (EOQ: 1284, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 708 units (Est. savings: $1484.56)",UrgencyAgent: CurrentStock: -1.29; StockPercentage: -1.28 | QuantityAgent: StockPercentage: -1.38; CurrentStock: -1.28 | CostAgent: StockPercentage: -1.48; CurrentStock: -1.27,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Pulses (1kg),REORDER,MEDIUM,612,0.4047844160813993,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 8.0 days supply | QuantityAgent: 📊 Optimal: 1176 units (EOQ: 1067, Urgency: MEDIUM) | CostAgent: 💵 Cost-optimized: 348 units (Est. savings: $1254.29)",UrgencyAgent: StockPercentage: -1.37; AvgDailySales: +0.80 | QuantityAgent: StockPercentage: -1.42; AvgDailySales: +0.90 | CostAgent: StockPercentage: -1.49; AvgDailySales: +0.89,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Rice (5kg),REORDER,MEDIUM,538,0.3829225218722203,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 9.0 days supply | QuantityAgent: 📊 Optimal: 1080 units (EOQ: 974, Urgency: MEDIUM) | CostAgent: 💵 Cost-optimized: 276 units (Est. savings: $1168.68)",UrgencyAgent: StockPercentage: -1.36; AvgDailySales: +0.95 | QuantityAgent: StockPercentage: -1.45; AvgDailySales: +0.91 | CostAgent: StockPercentage: -1.30; AvgDailySales: +0.81,3,HIGH
CONS-20251126103620,2025-11-26T10:36:20.490989,Soap (125g),REORDER,MEDIUM,977,0.1769200237625215,"{""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","QuantityAgent: 📊 Optimal: 1440 units (EOQ: 1306, Urgency: MEDIUM) | CostAgent: 💵 Cost-optimized: 516 units (Est. savings: $2593.11)",QuantityAgent: StockPercentage: -1.52; CurrentStock: +1.30 | CostAgent: StockPercentage: -1.36; CurrentStock: +1.34,2,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Rice (5kg),REORDER,HIGH,1444,0.4032336945422239,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.3 days remaining | QuantityAgent: 📊 Optimal: 2232 units (EOQ: 1713, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1296 units (Est. savings: $1331.77)",UrgencyAgent: StockPercentage: -1.24; AvgDailySales: -1.21 | QuantityAgent: StockPercentage: -1.42; AvgDailySales: -1.28 | CostAgent: AvgDailySales: -1.40; StockPercentage: -1.29,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Biscuits,REORDER,HIGH,1297,0.3597315745939464,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.1 days remaining | QuantityAgent: 📊 Optimal: 2088 units (EOQ: 1598, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1104 units (Est. savings: $1451.43)",UrgencyAgent: StockPercentage: -1.42; AvgDailySales: -1.34 | QuantityAgent: StockPercentage: -1.24; AvgDailySales: -1.18 | CostAgent: StockPercentage: -1.40; AvgDailySales: -1.24,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Sugar (1kg),REORDER,HIGH,1074,0.3132344909270937,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.4 days remaining | QuantityAgent: 📊 Optimal: 1824 units (EOQ: 1398, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 864 units (Est. savings: $909.60)",UrgencyAgent: StockPercentage: -1.43; CurrentStock: -1.26 | QuantityAgent: StockPercentage: -1.48; CurrentStock: -1.26 | CostAgent: StockPercentage: -1.45; CurrentStock: -1.32,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Shampoo (250ml),REORDER,HIGH,1733,0.328873322953461,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.9 days remaining | QuantityAgent: 📊 Optimal: 2520 units (EOQ: 1933, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1656 units (Est. savings: $1975.19)",UrgencyAgent: StockPercentage: -1.32; AvgDailySales: -1.21 | QuantityAgent: AvgDailySales: -1.24; StockPercentage: -1.20 | CostAgent: StockPercentage: -1.34; AvgDailySales: -1.24,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Pulses (1kg),REORDER,HIGH,1178,0.4057598246642982,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.8 days remaining | QuantityAgent: 📊 Optimal: 1956 units (EOQ: 1504, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 960 units (Est. savings: $1189.00)",UrgencyAgent: StockPercentage: -1.37; AvgDailySales: -1.24 | QuantityAgent: StockPercentage: -1.41; AvgDailySales: -1.20 | CostAgent: StockPercentage: -1.32; AvgDailySales: -1.21,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Dry Fruits (250g),REORDER,CRITICAL,1640,0.3872694229428561,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.8 days remaining | QuantityAgent: 📊 Optimal: 2520 units (EOQ: 1674, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1632 units (Est. savings: $1070.78)",UrgencyAgent: StockPercentage: -1.38; AvgDailySales: -1.35 | QuantityAgent: StockPercentage: -1.44; AvgDailySales: -1.29 | CostAgent: StockPercentage: -1.35; AvgDailySales: -1.24,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Salt (1kg),REORDER,HIGH,1414,0.3583885718713517,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.1 days remaining | QuantityAgent: 📊 Optimal: 2208 units (EOQ: 1695, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1248 units (Est. savings: $1625.12)",UrgencyAgent: StockPercentage: -1.44; AvgDailySales: -1.22 | QuantityAgent: StockPercentage: -1.38; AvgDailySales: -1.33 | CostAgent: AvgDailySales: -1.28; StockPercentage: -1.17,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Paneer (200g),REORDER,HIGH,1454,0.40187636754058503,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.3 days remaining | QuantityAgent: 📊 Optimal: 2244 units (EOQ: 1721, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1308 units (Est. savings: $1349.26)",UrgencyAgent: AvgDailySales: -1.37; StockPercentage: -1.32 | QuantityAgent: StockPercentage: -1.40; AvgDailySales: -1.19 | CostAgent: StockPercentage: -1.42; AvgDailySales: -1.24,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Lays Chips,REORDER,HIGH,1322,0.40187636754058503,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.3 days remaining | QuantityAgent: 📊 Optimal: 2100 units (EOQ: 1616, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1152 units (Est. savings: $1189.74)",UrgencyAgent: AvgDailySales: -1.33; StockPercentage: -1.28 | QuantityAgent: AvgDailySales: -1.35; StockPercentage: -1.29 | CostAgent: StockPercentage: -1.32; AvgDailySales: -1.32,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Real Juice (1L),REORDER,CRITICAL,1790,0.3860137164840189,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 2664 units (EOQ: 1771, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1848 units (Est. savings: $1178.42)",UrgencyAgent: StockPercentage: -1.40; AvgDailySales: -1.33 | QuantityAgent: AvgDailySales: -1.35; StockPercentage: -1.34 | CostAgent: StockPercentage: -1.31; AvgDailySales: -1.25,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Kurkure,REORDER,CRITICAL,1657,0.424655502909995,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.3 days remaining | QuantityAgent: 📊 Optimal: 2520 units (EOQ: 1678, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1680 units (Est. savings: $869.94)",UrgencyAgent: StockPercentage: -1.36; CurrentStock: -1.29 | QuantityAgent: StockPercentage: -1.38; AvgDailySales: -1.32 | CostAgent: StockPercentage: -1.36; CurrentStock: -1.26,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Curd (500g),REORDER,CRITICAL,1877,0.3860137164840189,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 2748 units (EOQ: 1828, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1968 units (Est. savings: $1255.15)",UrgencyAgent: StockPercentage: -1.33; AvgDailySales: -1.20 | QuantityAgent: StockPercentage: -1.33; CurrentStock: -1.27 | CostAgent: StockPercentage: -1.32; AvgDailySales: -1.30,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Butter (100g),REORDER,CRITICAL,2026,0.424655502909995,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.3 days remaining | QuantityAgent: 📊 Optimal: 2880 units (EOQ: 1914, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 2196 units (Est. savings: $1131.38)",UrgencyAgent: AvgDailySales: -1.30; CurrentStock: -1.30 | QuantityAgent: StockPercentage: -1.30; CurrentStock: -1.28 | CostAgent: StockPercentage: -1.31; AvgDailySales: -1.27,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Chocolate,REORDER,CRITICAL,1686,0.424655502909995,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.3 days remaining | QuantityAgent: 📊 Optimal: 2544 units (EOQ: 1695, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1728 units (Est. savings: $887.97)",UrgencyAgent: StockPercentage: -1.41; AvgDailySales: -1.34 | QuantityAgent: StockPercentage: -1.33; CurrentStock: -1.32 | CostAgent: StockPercentage: -1.32; AvgDailySales: -1.27,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Cooking Oil (1L),REORDER,CRITICAL,1483,0.3803600882868674,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.9 days remaining | QuantityAgent: 📊 Optimal: 2352 units (EOQ: 1566, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1428 units (Est. savings: $972.13)",UrgencyAgent: AvgDailySales: -1.29; StockPercentage: -1.29 | QuantityAgent: AvgDailySales: -1.35; StockPercentage: -1.31 | CostAgent: StockPercentage: -1.36; AvgDailySales: -1.34,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Pepsi (2L),REORDER,CRITICAL,1757,0.424655502909995,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.3 days remaining | QuantityAgent: 📊 Optimal: 2616 units (EOQ: 1742, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1824 units (Est. savings: $937.55)",UrgencyAgent: StockPercentage: -1.35; AvgDailySales: -1.29 | QuantityAgent: StockPercentage: -1.40; AvgDailySales: -1.35 | CostAgent: StockPercentage: -1.36; CurrentStock: -1.27,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.339149,Cheese (200g),REORDER,CRITICAL,1922,0.3868703168580056,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 2784 units (EOQ: 1856, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 2040 units (Est. savings: $1279.04)",UrgencyAgent: StockPercentage: -1.36; CurrentStock: -1.27 | QuantityAgent: StockPercentage: -1.36; AvgDailySales: -1.28 | CostAgent: StockPercentage: -1.30; AvgDailySales: -1.28,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Toothpaste (150g),REORDER,CRITICAL,2163,0.38892252739288286,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.8 days remaining | QuantityAgent: 📊 Optimal: 3012 units (EOQ: 2007, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 2376 units (Est. savings: $1518.40)",UrgencyAgent: StockPercentage: -1.45; AvgDailySales: -1.34 | QuantityAgent: StockPercentage: -1.51; AvgDailySales: -1.30 | CostAgent: AvgDailySales: -1.47; StockPercentage: -1.35,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Soap (125g),REORDER,HIGH,1718,0.3102279010381125,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.8 days remaining | QuantityAgent: 📊 Optimal: 2520 units (EOQ: 1937, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1608 units (Est. savings: $2478.11)",UrgencyAgent: StockPercentage: -1.39; AvgDailySales: -1.36 | QuantityAgent: StockPercentage: -1.38; AvgDailySales: -1.33 | CostAgent: AvgDailySales: -1.38; StockPercentage: -1.37,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Coca Cola (2L),REORDER,CRITICAL,1834,0.424655502909995,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.3 days remaining | QuantityAgent: 📊 Optimal: 2700 units (EOQ: 1796, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1920 units (Est. savings: $996.15)",UrgencyAgent: StockPercentage: -1.35; AvgDailySales: -1.25 | QuantityAgent: StockPercentage: -1.33; AvgDailySales: -1.27 | CostAgent: StockPercentage: -1.35; AvgDailySales: -1.27,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Wheat Flour (5kg),REORDER,CRITICAL,1654,0.3868703168580056,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 2532 units (EOQ: 1682, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1656 units (Est. savings: $1051.41)",UrgencyAgent: StockPercentage: -1.41; AvgDailySales: -1.31 | QuantityAgent: StockPercentage: -1.31; AvgDailySales: -1.28 | CostAgent: StockPercentage: -1.47; CurrentStock: -1.28,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Milk (1L),REORDER,HIGH,1590,0.3496858947689496,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.3 days remaining | QuantityAgent: 📊 Optimal: 2388 units (EOQ: 1832, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1464 units (Est. savings: $1998.91)",UrgencyAgent: StockPercentage: -1.43; AvgDailySales: -1.42 | QuantityAgent: AvgDailySales: -1.39; StockPercentage: -1.33 | CostAgent: StockPercentage: -1.40; AvgDailySales: -1.27,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Bisleri Water (1L),REORDER,HIGH,1278,0.3515847235486276,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.4 days remaining | QuantityAgent: 📊 Optimal: 2076 units (EOQ: 1589, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1068 units (Est. savings: $1515.66)",UrgencyAgent: StockPercentage: -1.35; AvgDailySales: -1.27 | QuantityAgent: StockPercentage: -1.47; AvgDailySales: -1.35 | CostAgent: StockPercentage: -1.39; AvgDailySales: -1.33,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Red Bull (250ml),REORDER,HIGH,1577,0.3727903011786701,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.0 days remaining | QuantityAgent: 📊 Optimal: 2364 units (EOQ: 1816, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1464 units (Est. savings: $1369.75)",UrgencyAgent: StockPercentage: -1.37; AvgDailySales: -1.25 | QuantityAgent: AvgDailySales: -1.34; StockPercentage: -1.31 | CostAgent: StockPercentage: -1.38; AvgDailySales: -1.37,3,HIGH
CONS-20251126103956,2025-11-26T10:39:56.340044,Facewash (100ml),REORDER,CRITICAL,1950,0.424655502909995,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.3 days remaining | QuantityAgent: 📊 Optimal: 2808 units (EOQ: 1867, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 2088 units (Est. savings: $1077.29)",UrgencyAgent: StockPercentage: -1.32; AvgDailySales: -1.31 | QuantityAgent: StockPercentage: -1.35; CurrentStock: -1.29 | CostAgent: StockPercentage: -1.31; AvgDailySales: -1.28,3,HIGH
CONS-20251126104333,2025-11-26T10:43:33.193379,Rice (5kg),REORDER,CRITICAL,3829,0.39070995530514213,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 4296 units (EOQ: 2864, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 4944 units (Est. savings: $3080.06)",UrgencyAgent: StockPercentage: -1.24; AvgDailySales: -1.21 | QuantityAgent: StockPercentage: -1.42; AvgDailySales: -1.28 | CostAgent: AvgDailySales: -1.40; StockPercentage: -1.29,3,HIGH
